SYMBOL,NAME_OF_COMPANY,P/E Ratio,Debt-to-Equity,ROE (%),Earnings Growth,Market Cap,Sector,Industry
HESTERBIO,Hester Biosciences Limited,47.932808,77.653,,1.835,15121175552.0,Healthcare,Drug Manufacturers - Specialty & Generic
HEUBACHIND,Heubach Colorants India Limited,29.006935,5.269,,1.693,13517856768.0,Basic Materials,Specialty Chemicals
HEXATRADEX,Hexa Tradex Limited,,0.946,,-0.109,10830170112.0,Financial Services,Credit Services
HEXT,Hexaware Technologies Limited,34.001553,10.723,23.504,0.65,398344945664.0,Technology,Information Technology Services
HFCL,HFCL Limited,31.043139,28.689,,-0.121,114151096320.0,Technology,Communication Equipment
HGINFRA,H.G. Infra Engineering Limited,12.423954,90.974,,0.128,68149067776.0,Industrials,Engineering & Construction
HGS,Hinduja Global Solutions Limited,,27.744,,,21960892416.0,Industrials,Specialty Business Services
HIKAL,Hikal Limited,66.3659,64.434,,0.061,49471705088.0,Healthcare,Drug Manufacturers - Specialty & Generic
HIL,HIL Limited,,73.619,,,14099597312.0,Industrials,Building Products & Equipment
HILTON,Hilton Metal Forging Limited,77.479164,57.331,,-0.81,1762805888.0,Industrials,Metal Fabrication
HIMATSEIDE,Himatsingka Seide Limited,20.685238,179.627,,-0.45,18675202048.0,Consumer Cyclical,Textile Manufacturing
HINDALCO,Hindalco Industries Limited,9.616125,56.29,,0.601,1331955105792.0,Basic Materials,Aluminum
HINDCOMPOS,Hindustan Composites Limited,17.159727,0.007,,0.7,6330731520.0,Consumer Cyclical,Auto Parts
HINDCON,Hindcon Chemicals Limited,20.335405,1.132,,0.346,1675980288.0,Basic Materials,Specialty Chemicals
HINDCOPPER,Hindustan Copper Limited,49.09856,3.8,,0.0,197514657792.0,Basic Materials,Copper
HINDMOTORS,Hindustan Motors Limited,14.974194,74.231,,-0.704,4854998016.0,Consumer Cyclical,Auto Manufacturers
HINDOILEXP,Hindustan Oil Exploration Company Limited,13.2277775,11.828,,-0.068,22040940544.0,Energy,Oil & Gas E&P
HINDPETRO,Hindustan Petroleum Corporation Limited,12.644672,158.069,,2.564,762504347648.0,Energy,Oil & Gas Refining & Marketing
HINDUNILVR,Hindustan Unilever Limited,49.018345,3.238,,0.189,5275298299904.0,Consumer Defensive,Household & Personal Products
HINDWAREAP,Hindware Home Innovation Limited,,179.832,,,16338651136.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
HINDZINC,Hindustan Zinc Limited,19.214672,191.929,,0.321,1804982419456.0,Basic Materials,Other Industrial Metals & Mining
HIRECT,Hind Rectifiers Limited,49.299038,92.409,,5.625,15872922624.0,Industrials,Electrical Equipment & Parts
HISARMETAL,Hisar Metal Industries Limited,28.69004,110.167,,-0.463,1104624000.0,Basic Materials,Steel
HITECH,Hi-Tech Pipes Limited,25.794342,48.551,,0.301,20364603392.0,Basic Materials,Steel
HITECHCORP,Hitech Corporation Limited,22.160189,32.943,,-0.435,3231436288.0,Consumer Cyclical,Packaging & Containers
HITECHGEAR,The Hi-Tech Gears Limited,23.145412,53.35,,-0.54,11187592192.0,Consumer Cyclical,Auto Parts
HLEGLAS,HLE Glascoat Limited,39.694485,69.54,,,18208751616.0,Industrials,Specialty Industrial Machinery
HLVLTD,HLV LIMITED,32.333332,6.549,,0.143,8326117888.0,Consumer Cyclical,Lodging
HMAAGRO,HMA Agro Industries Limited,20.716215,70.1,,-0.564,15353607168.0,Consumer Defensive,Packaged Foods
HMT,HMT Limited,,,,,17481394176.0,Industrials,Farm & Heavy Construction Machinery
HMVL,Hindustan Media Ventures Limited,13.9761095,4.992,,,6020862464.0,Communication Services,Publishing
HNDFDS,Hindustan Foods Limited,60.34937,114.947,,0.258,62001811456.0,Industrials,Conglomerates
HOMEFIRST,Home First Finance Company India Limited,25.390625,387.513,,0.231,90828234752.0,Financial Services,Mortgage Finance
HONASA,Honasa Consumer Limited,96.77273,12.352,,-0.025,76154839040.0,Consumer Defensive,Household & Personal Products
HONAUT,Honeywell Automation India Limited,55.857155,2.125,,0.033,297224404992.0,Industrials,Electrical Equipment & Parts
HONDAPOWER,Honda India Power Products Limited,33.28878,0.042,,-0.326,19892633600.0,Industrials,Specialty Industrial Machinery
HOVS,HOV Services Limited,16.07483,7.34,,1.1,602045120.0,Technology,Information Technology Services
HPAL,HP Adhesives Limited,24.685446,1.657,,-0.193,4830772224.0,Basic Materials,Specialty Chemicals
HPIL,Hindprakash Industries Limited,94.5625,46.944,,-0.594,1382773120.0,Basic Materials,Specialty Chemicals
HPL,HPL Electric & Power Limited,39.223038,75.011,,0.511,27591344128.0,Industrials,Electrical Equipment & Parts
HSCL,Himadri Speciality Chemical Limited,41.5311,10.165,,0.154,215745298432.0,Basic Materials,Specialty Chemicals
HTMEDIA,HT Media Limited,,41.296,,,3936979200.0,Communication Services,Publishing
HUBTOWN,Hubtown Limited,,35.476,,3.618,27829391360.0,Real Estate,Real Estate - Development
HUDCO,Housing & Urban Development Corporation Limited,15.195668,546.443,,0.417,407326588928.0,Financial Services,Credit Services
HUHTAMAKI,Huhtamaki India Limited,16.167383,12.455,,-0.964,14224550912.0,Consumer Cyclical,Packaging & Containers
HYBRIDFIN,Hybrid Financial Services Limited,9.75,3.793,,0.0,355884864.0,Financial Services,Capital Markets
HYUNDAI,Hyundai Motor India Limited,23.337605,7.823,,-0.186,1331754696704.0,Consumer Cyclical,Auto Manufacturers
ICDSLTD,ICDS Limited,62.238804,,,,570039040.0,Real Estate,Real Estate Services
ICEMAKE,Ice Make Refrigeration Limited,51.37878,74.445,,0.422,13142122496.0,Industrials,Specialty Industrial Machinery
ICICIBANK,ICICI Bank Limited,19.465015,,18.733999,0.16,9509914279936.0,Financial Services,Banks - Regional
ICICIGI,ICICI Lombard General Insurance Company Limited,36.322216,,18.601,0.659,906490806272.0,Financial Services,Insurance - Diversified
ICICIPRULI,ICICI Prudential Life Insurance Company Limited,83.10448,22.336,8.5760005,0.42,805968019456.0,Financial Services,Insurance - Life
ICIL,Indo Count Industries Limited,15.767132,66.481,,0.3,51620659200.0,Consumer Cyclical,Textile Manufacturing
ICRA,ICRA Limited,32.2419,1.531,,0.306,52118147072.0,Financial Services,Financial Data & Stock Exchanges
IDBI,IDBI Bank Limited,11.682563,,13.613,0.293,843405852672.0,Financial Services,Banks - Regional
IDEA,Vodafone Idea Limited,,,,,564718600192.0,Communication Services,Telecom Services
IDEAFORGE,Ideaforge Technology Limited,,2.429,,,15077999616.0,Technology,Computer Hardware
IDFCFIRSTB,IDFC First Bank Limited,21.733082,,5.869,-0.553,423291191296.0,Financial Services,Banks - Regional
IEL,Indiabulls Enterprises Limited,,,,,3607039744.0,Industrials,Rental & Leasing Services
IEX,Indian Energy Exchange Limited,38.893246,0.784,,0.175,158746951680.0,Financial Services,Capital Markets
IFBAGRO,IFB Agro Industries Limited,23.989098,3.249,,,4545457152.0,Consumer Defensive,Beverages - Wineries & Distilleries
IFBIND,IFB Industries Limited,46.101048,10.461,,0.78,51574353920.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
IFCI,IFCI Limited,134.71875,48.879,,,116151697408.0,Financial Services,Credit Services
IFGLEXPOR,IFGL Refractories Limited,28.007662,17.111,,,13172364288.0,Basic Materials,Building Materials
IGARASHI,Igarashi Motors India Limited,52.392345,32.583,,2.347,13786049536.0,Consumer Cyclical,Auto Parts
IGIL,International Gemmological Institute (India) Limited,37.266083,13.649,54.371,-0.009,165236375552.0,Basic Materials,Other Precious Metals & Mining
IGL,Indraprastha Gas Limited,16.314661,0.7,,-0.314,277365194752.0,Utilities,Utilities - Regulated Gas
IGPL,IG Petrochemicals Limited,13.815461,31.558,,,13701351424.0,Basic Materials,Chemicals
IIFL,IIFL Finance Limited,27.506063,293.657,,-0.925,144915890176.0,Financial Services,Credit Services
IIFLCAPS,IIFL Capital Services Limited,9.0016985,47.391,,0.242,65679675392.0,Financial Services,Capital Markets
IITL,Industrial Investment Trust Limited,13.621937,0.602,,,5226752512.0,Financial Services,Credit Services
IKIO,IKIO Lighting Limited,44.512817,10.704,,-0.605,18788935680.0,Technology,Electronic Components
IKS,Inventurus Knowledge Solutions Limited,58.91746,67.885,,0.252,236768935936.0,Healthcare,Health Information Services
IL&FSENGG,IL&FS Engineering and Construction Company Limited,,,,-0.814,4988408320.0,Industrials,Engineering & Construction
IL&FSTRANS,IL&FS Transportation Networks Limited,,385.701,,,1115174400.0,Industrials,Infrastructure Operations
IMAGICAA,Imagicaaworld Entertainment Limited,70.69072,8.93,,-0.333,38797725696.0,Communication Services,Entertainment
IMFA,Indian Metals & Ferro Alloys Limited,7.9002457,12.686,,-0.141,32990105600.0,Basic Materials,Steel
IMPAL,India Motor Parts and Accessories Limited,15.891806,,,0.073,12465024000.0,Consumer Cyclical,Auto Parts
IMPEXFERRO,Impex Ferro Tech Limited,,,,,171466624.0,Basic Materials,Other Industrial Metals & Mining
INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,17.526318,22.144,,1.955,1712958080.0,Basic Materials,Steel
INDBANK,Indbank Merchant Banking Services Limited,14.59,,,-0.552,1295816704.0,Financial Services,Capital Markets
INDGN,Indegene Limited,34.672283,3.733,,0.029,132901961728.0,Healthcare,Health Information Services
INDHOTEL,The Indian Hotels Company Limited,63.289783,26.258,,0.286,1137818730496.0,Consumer Cyclical,Lodging
INDIACEM,The India Cements Limited,1.8332783,40.332,,180.095,86072885248.0,Basic Materials,Building Materials
INDIAGLYCO,India Glycols Limited,18.1024,77.461,,0.364,37821022208.0,Basic Materials,Chemicals
INDIAMART,Indiamart Intermesh Limited,26.487715,2.045,,0.477,124201558016.0,Communication Services,Internet Content & Information
INDIANB,Indian Bank,6.952508,,,0.237,735578488832.0,Financial Services,Banks - Regional
INDIANCARD,Indian Card Clothing Company Limited,1.9059219,7.943,,,1445533952.0,Consumer Cyclical,Textile Manufacturing
INDIANHUME,Indian Hume Pipe Company Limited,19.624617,70.164,,-0.049,20242980864.0,Industrials,Engineering & Construction
INDIASHLTR,India Shelter Finance Corporation Limited,25.263573,161.17,,0.361,86544244736.0,Financial Services,Mortgage Finance
INDIGO,InterGlobe Aviation Limited,32.35137,1558.415,,-0.184,1970332237824.0,Industrials,Airlines
INDIGOPNTS,Indigo Paints Limited,33.190903,2.917,,-0.035,45900431360.0,Basic Materials,Specialty Chemicals
INDNIPPON,India Nippon Electricals Limited,17.733395,0.383,,0.322,13434486784.0,Consumer Cyclical,Auto Parts
INDOAMIN,Indo Amines Limited,15.867567,91.052,,0.169,8523235840.0,Basic Materials,Chemicals
INDOBORAX,Indo Borax & Chemicals Limited,12.842144,3.035,,0.105,5621782528.0,Basic Materials,Chemicals
INDOCO,Indoco Remedies Limited,,76.631,,,23031058432.0,Healthcare,Drug Manufacturers - Specialty & Generic
INDOFARM,Indo Farm Equipment Limited,48.04,71.629,5.135,,7502296576.0,Industrials,Farm & Heavy Construction Machinery
INDORAMA,Indo Rama Synthetics (India) Limited,,404.895,,,9131121664.0,Consumer Cyclical,Textile Manufacturing
INDOSTAR,IndoStar Capital Finance Limited,39.509163,214.441,,0.597,41109258240.0,Financial Services,Credit Services
INDOTECH,Indo Tech Transformers Limited,34.05047,1.817,,0.804,23303198720.0,Industrials,Electrical Equipment & Parts
INDOTHAI,Indo Thai Securities Limited,149.51039,11.115,,-0.834,23564056576.0,Financial Services,Capital Markets
INDOUS,Indo Us Biotech Limited,26.596912,21.541,,0.37,3109263104.0,Basic Materials,Agricultural Inputs
INDOWIND,Indowind Energy Limited,34.632652,6.609,,-0.759,2185769728.0,Utilities,Utilities - Renewable
INDRAMEDCO,Indraprastha Medical Corporation Limited,23.980583,6.243,,0.115,36242649088.0,Healthcare,Medical Care Facilities
INDSWFTLAB,Ind-Swift Laboratories Limited,1.4344851,1.621,,-1.0,5210155520.0,Healthcare,Drug Manufacturers - Specialty & Generic
INDSWFTLTD,Ind-Swift Limited,1.138772,,,,741867456.0,Healthcare,Drug Manufacturers - Specialty & Generic
INDTERRAIN,Indian Terrain Fashions Limited,,83.111,,,1535694464.0,Consumer Cyclical,Apparel Manufacturing
INDUSINDBK,IndusInd Bank Limited,7.327818,,,-0.391,531314835456.0,Financial Services,Banks - Regional
INDUSTOWER,Indus Towers Limited,9.636461,63.051,34.764,1.652,950858416128.0,Communication Services,Telecom Services
INFIBEAM,Infibeam Avenues Limited,20.85,3.719,,0.533,46323359744.0,Technology,Software - Infrastructure
INFOBEAN,InfoBeans Technologies Limited,19.542725,7.947,,0.263,7133966336.0,Technology,Software - Application
INFOMEDIA,Infomedia Press Limited,,,,,330779776.0,Financial Services,Shell Companies
INFY,Infosys Limited,21.461414,9.27,33.040002,0.073,6014302158848.0,Technology,Information Technology Services
INGERRAND,Ingersoll Rand (India) Limited,41.51374,0.71,,0.41,109689331712.0,Industrials,Specialty Industrial Machinery
INNOVACAP,Innova Captab Limited,35.594364,29.174,,0.36,49862914048.0,Healthcare,Drug Manufacturers - Specialty & Generic
INNOVANA,Innovana Thinklabs Limited,15.216109,24.5,,0.047,6350899712.0,Technology,Software - Application
INOXGREEN,Inox Green Energy Services Limited,103.13393,8.702,,,42425208832.0,Utilities,Utilities - Renewable
INOXINDIA,INOX India Limited,43.573334,12.937,,0.2,88984543232.0,Industrials,Specialty Industrial Machinery
INOXWIND,Inox Wind Limited,65.468094,109.643,,86.698,200588099584.0,Industrials,Specialty Industrial Machinery
INSECTICID,Insecticides (India) Limited,13.03119,5.897,,0.433,17506691072.0,Basic Materials,Agricultural Inputs
INSPIRISYS,Inspirisys Solutions Limited,13.089631,272.231,,2.7,2983177472.0,Technology,Information Technology Services
INTELLECT,Intellect Design Arena Limited,35.51053,2.488,,-0.177,93088358400.0,Technology,Software - Application
INTENTECH,Intense Technologies Limited,13.240057,,,0.103,2190779904.0,Technology,Software - Infrastructure
INTERARCH,Interarch Building Products Limited,26.530647,2.968,,0.1,26290167808.0,Industrials,Engineering & Construction
INTLCONV,International Conveyors Limited,5.196709,27.577,,0.043,4407957504.0,Industrials,Specialty Industrial Machinery
INVENTURE,Inventure Growth & Securities Limited,12.083334,17.403,,-0.997,1532722560.0,Financial Services,Capital Markets
IOB,Indian Overseas Bank,22.45732,,11.1829996,,709220630528.0,Financial Services,Banks - Regional
IOC,Indian Oil Corporation Limited,16.857513,88.031,,-0.765,1837732855808.0,Energy,Oil & Gas Refining & Marketing
IOLCP,IOL Chemicals and Pharmaceuticals Limited,18.64759,7.74,,-0.109,18191820800.0,Healthcare,Drug Manufacturers - Specialty & Generic
IONEXCHANG,ION Exchange (India) Limited,25.2893,19.649,,0.023,56953466880.0,Industrials,Pollution & Treatment Controls
IPCALAB,IPCA Laboratories Limited,48.669567,14.809,,0.379,354995306496.0,Healthcare,Drug Manufacturers - Specialty & Generic
IPL,India Pesticides Limited,24.86111,3.525,,-0.33,15468284928.0,Basic Materials,Agricultural Inputs
IRB,IRB Infrastructure Developers Limited,4.2581854,135.18,,31.194,275126517760.0,Industrials,Infrastructure Operations
IRCON,Ircon International Limited,19.013563,54.474,,-0.646,145027563520.0,Industrials,Engineering & Construction
IRCTC,Indian Railway Catering And Tourism Corporation Limited,46.070965,1.202,,0.136,571357134848.0,Industrials,Railroads
IREDA,Indian Renewable Energy Development Agency Limited,27.447369,586.184,,0.145,420864557056.0,Financial Services,Credit Services
IRFC,Indian Railway Finance Corporation Limited,24.918161,785.44,13.036,0.016,1631471534080.0,Financial Services,Credit Services
IRIS,Iris Business Services Limited,46.20346,7.53,,0.967,7341305856.0,Technology,Software - Application
IRISDOREME,Iris Clothings Limited,32.78102,62.027,,0.208,3832583424.0,Consumer Cyclical,Apparel Manufacturing
IRMENERGY,IRM Energy Limited,39.229248,20.589,,-0.602,12227490816.0,Utilities,Utilities - Regulated Gas
ISEC,ICICI Securities Limited,13.86558,498.411,,0.076,290124890112.0,,
ISFT,Intrasoft Technologies Limited,12.657795,6.207,,0.107,1629049472.0,Consumer Cyclical,Internet Retail
ISGEC,Isgec Heavy Engineering Limited,31.531548,26.235,,-0.676,78759739392.0,Industrials,Specialty Industrial Machinery
ITC,ITC Limited,25.399878,0.402,,-0.075,5127027032064.0,Consumer Defensive,Tobacco
ITCHOTELS,ITC Hotels Limited,,,,,417108099072.0,Consumer Cyclical,Resorts & Casinos
ITDC,India Tourism Development Corporation Limited,68.31572,0.162,,0.145,49922076672.0,Consumer Cyclical,Lodging
ITDCEM,ITD Cementation India Limited,27.493847,59.446,,0.112,96072163328.0,Industrials,Engineering & Construction
ITI,ITI Limited,,104.822,,,236752207872.0,Technology,Communication Equipment
IVC,IL&FS Investment Managers Limited,50.611107,,,1.5,2873467136.0,Financial Services,Financial Conglomerates
IVP,IVP Limited,13.176371,72.915,,0.108,1612348416.0,Basic Materials,Specialty Chemicals
IWEL,Inox Wind Energy Limited,94.94337,27.811,,,109076561920.0,Industrials,Specialty Industrial Machinery
IXIGO,Le Travenues Technology Limited,76.048904,1.948,,-0.506,54588231680.0,Consumer Cyclical,Travel Services
IZMO,IZMO Limited,7.7044635,2.072,,-0.205,4132956416.0,Technology,Software - Application
J&KBANK,The Jammu & Kashmir Bank Limited,4.911614,,16.686001,0.185,105250791424.0,Financial Services,Banks - Regional
JAGRAN,Jagran Prakashan Limited,8.913993,9.88,,-0.15,15161461760.0,Communication Services,Publishing
JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,22.717896,4.979,,7.061,14330146816.0,Healthcare,Drug Manufacturers - Specialty & Generic
JAIBALAJI,Jai Balaji Industries Limited,13.713547,22.404,,-0.501,120973606912.0,Basic Materials,Steel
JAICORPLTD,Jai Corp Limited,24.111406,,,0.045,15953403904.0,Basic Materials,Specialty Chemicals
JAIPURKURT,Nandani Creation Limited,24.882051,35.539,,-0.073,669896256.0,Consumer Cyclical,Apparel Manufacturing
JAMNAAUTO,Jamna Auto Industries Limited,16.227274,23.357,,-0.197,29942644736.0,Consumer Cyclical,Auto Parts
JASH,Jash Engineering Limited,42.440975,28.976,,0.486,38235197440.0,Industrials,Specialty Industrial Machinery
JAYAGROGN,Jayant Agro Organics Limited,10.989065,43.742,,0.489,6632999936.0,Basic Materials,Specialty Chemicals
JAYBARMARU,Jay Bharat Maruti Limited,27.536695,100.735,,-0.419,6507731968.0,Consumer Cyclical,Auto Parts
JAYNECOIND,Jayaswal Neco Industries Limited,247.46153,143.305,,-0.132,31237005312.0,Basic Materials,Steel
JAYSREETEA,Jayshree Tea & Industries Limited,8.711194,122.991,,363.0,2679705088.0,Consumer Defensive,Farm Products
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,38.090908,3.12,,0.21,238153433088.0,Healthcare,Drug Manufacturers - Specialty & Generic
JBMA,JBM Auto Limited,75.26054,209.491,,0.08,143457255424.0,Consumer Cyclical,Auto Parts
JCHAC,Johnson Controls - Hitachi Air Conditioning India Limited,93.59334,6.757,,,48143814656.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
JETFREIGHT,Jet Freight Logistics Limited,6.215054,95.725,,-0.578,536427936.0,Industrials,Integrated Freight & Logistics
